lambda-u utility-finmean utility-stderrfinmean
0.0 7.8615492867276 0.23887506261848018
0.1 7.164631528274247 0.21824863965699418
0.2 6.467713769820891 0.19768315935921682
0.3 5.770796011367537 0.17719984166844496
0.4 5.073878252914184 0.15683088309185103
0.5 4.376960494460831 0.1366274405322193
0.6 3.6800427360074757 0.11667552756412894
0.7 2.9831249775541244 0.09713027112758368
0.8 2.2862072191007674 0.07829680719694403
0.9 1.5892894606474137 0.06083979023731385
1.0 0.8923717021940598 0.046341771070737975
