lambda-u utility-finmean utility-stderrfinmean
0.0 4.459875380165601 0.07481460251294472
0.1 4.323590150326993 0.06813075295932694
0.2 4.187304920488384 0.06147445422363714
0.3 4.051019690649776 0.054855736427812066
0.4 3.9147344608111667 0.048290054769439025
0.5 3.778449230972561 0.04180240703461415
0.6 3.6421640011339527 0.03543567907905817
0.7 3.5058787712953428 0.029268886951073946
0.8 3.369593541456736 0.023460230360544128
0.9 3.233308311618128 0.018352965630631768
1.0 3.09702308177952 0.014697433788345825
