lambda-u utility-finmean-conloop
0.0 4.61958972989196
0.1 4.7061968624672925
0.2 4.435599730610776
0.3 4.087063461460605
0.4 3.598572353670469
0.5 3.110367940967012
0.6 2.622596485200279
0.7 2.1355187625390206
0.8 1.6496390787478485
0.9 1.1660273689147556
1.0 0.6871295485269737
1.0 0.5313697304947862
0.9 0.964581109537508
0.8 1.3930785991349184
0.7 1.8193081147742518
0.6 2.2443395915434965
0.5 2.668677335207268
0.4 3.0925821219343153
0.3 3.516200213574679
0.2 3.9259284616694154
0.1 4.148209943970203
0.0 4.245652666073639
