lambda-u utility-finmean utility-stderrfinmean
0.0 8.888487199999998 0.31327873042260357
0.1 8.114617079548335 0.28609032529208334
0.2 7.340746959096672 0.25915170933816195
0.3 6.566876838645011 0.2325497056903789
0.4 5.793006718193345 0.20641449977436654
0.5 5.01913659774168 0.1809484698861851
0.6 4.245266477290016 0.15647867179852581
0.7 3.471396356838352 0.13355382300083887
0.8 2.6975262363866874 0.11311717590656833
0.9 1.9236561159350232 0.09675841187537733
1.0 1.14978599548336 0.08681421536155404
