lambda-u utility-finmean utility-stderrfinmean
0.0 16.587701360000004 1.077331594570483
0.1 15.209133811127556 0.9824691965772218
0.2 13.830566262255113 0.8890842875002851
0.3 12.451998713382668 0.7976959375790845
0.4 11.073431164510225 0.7090765387981374
0.5 9.69486361563778 0.6244061638158329
0.6 8.316296066765336 0.5455266881115441
0.7 6.937728517892892 0.47532985175158277
0.8 5.559160969020446 0.41821090251678045
0.9 4.1805934201480035 0.3801118789187009
1.0 2.80202587127556 0.3670047853908677
