lambda-u utility-finmean-conloop
0.0 3.5431707619226773
0.1 3.599619470980557
0.2 3.6563239854646827
0.3 3.7133613452954943
0.4 3.770829798357636
0.5 3.8288468978083685
0.6 3.8875377825991757
0.7 3.9470100281180542
0.8 4.007320957825197
0.9 4.068455958939405
1.0 4.130334292854298
1.0 4.069797133004102
0.9 4.011385149380197
0.8 3.9522298329556045
0.7 3.8922504451239455
0.6 3.8314323731040245
0.5 3.7698329403560287
0.4 3.7075597222679644
0.3 3.6447378577913074
0.2 3.581484900083314
0.1 3.5178990970286432
0.0 3.4540574885477215
