lambda-u utility-finmean utility-stderrfinmean
0.0 5.249619196738 0.10579860144829045
0.1 4.8532266006039535 0.09848826423922764
0.2 4.456834004469904 0.09500697952932093
0.3 4.060441408335856 0.09577321111720569
0.4 3.6640488122018073 0.10069003733291618
0.5 3.2676562160677594 0.10919822851353596
0.6 2.8712636199337123 0.12053968825607582
0.7 2.4748710237996643 0.13399691646167322
0.8 2.078478427665616 0.14899773367265856
0.9 1.6820858315315674 0.16512198369668254
1.0 1.28569323539752 0.18207143708515533
