lambda-u utility-finmean-conloop
0.0 3.5431707619226773
0.1 3.602078343678758
0.2 3.6563239854646827
0.3 3.7133613452954943
0.4 3.8127587740458284
0.5 3.8829903299929227
0.6 3.9545798393973923
0.7 3.9822630214067662
0.8 4.034700663940913
0.9 4.247889481118541
1.0 4.320822459891079
1.0 4.06183071927732
0.9 4.014162689155418
0.8 3.9741345250948443
0.7 3.9162292774514786
0.6 3.844981977184287
0.5 3.7856947836560804
0.4 3.7250496366704895
0.3 3.6447378577913074
0.2 3.581484900083314
0.1 3.520112167994923
0.0 3.4540574885477215
