lambda-u utility-finmean-conloop
0.0 6.035808951664799
0.1 5.802438179200636
0.2 5.569158902189847
0.3 5.33600702881296
0.4 5.103039889838854
0.5 4.870354776264703
0.6 4.638130309418006
0.7 4.406730610921674
0.8 4.177012263682872
0.9 3.9514215719505636
1.0 3.738323319264295
1.0 3.602291543176903
0.9 3.754134696149674
0.8 3.893485410076408
0.7 4.028708468496646
0.6 4.162250175659352
0.5 4.294967114471698
0.4 4.427223406556587
0.3 4.559197673241518
0.2 4.690987205523672
0.1 4.822649334171923
0.0 4.954219967366803
