lambda-u utility-finmean-conloop
0.0 7.472983422344668
0.1 8.534382111587234
0.2 8.363023702181167
0.3 8.095927432737735
0.4 7.471732822896795
0.5 6.667473820274553
0.6 5.7150555059366255
0.7 4.520312663488768
0.8 3.5330864678063767
0.9 2.5500128536024533
1.0 1.5731242392334326
1.0 1.2606776311121268
0.9 2.19929373111903
0.8 3.1317248312910317
0.7 4.060003349984565
0.6 5.199404467254709
0.5 6.059084864067833
0.4 6.7627260390402295
0.3 7.3186286414691715
0.2 7.621777924475787
0.1 7.769647591723846
0.0 6.836618279455332
