lambda-u utility-finmean-conloop
0.0 4.758897661302651
0.1 4.379279402300689
0.2 3.99257438274487
0.3 3.601980810413491
0.4 3.211796582379027
0.5 2.8220405801486876
0.6 2.4156556391107817
0.7 2.0177989475189775
0.8 1.6210841528527213
0.9 1.196522997719098
1.0 0.6759710874222851
1.0 0.6057750521039551
0.9 1.0683281021996616
0.8 1.5016131165252298
0.7 1.898612822255431
0.6 2.2944706310600824
0.5 2.678993720021473
0.4 3.067407060277741
0.3 3.4553921747298846
0.2 3.842967944885115
0.1 4.228341420806965
0.0 4.609896883988547
