lambda-u utility-finmean utility-stderrfinmean
0.0 4.715350738310801 0.05899042175900301
0.1 5.31126723880484 0.09938734166262146
0.2 5.907183739298879 0.14064122736264706
0.3 6.50310023979292 0.1821708080709762
0.4 7.099016740286961 0.2238226733828471
0.5 7.694933240781001 0.26553928570949414
0.6 8.29084974127504 0.30729427706650114
0.7 8.886766241769081 0.34907387543096136
0.8 9.482682742263119 0.3908701902509435
0.9 10.07859924275716 0.4326783771730205
1.0 10.674515743251202 0.4744952980243323
