planner-seedless planner-dur-total-numfin planner-dur-total-finmean planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-search-numfin planner-dur-search-finmean planner-dur-eval-numfin planner-dur-eval-finmean
lemur-haltonoffdens10000,2.0-0.01,0.99,0 50 1.1856122155800002 50 0.18579085850000002 50 0.07489705448 50 0.82403070724
lemur-haltonoffdens10000,2.0-0.10,0.90,0 50 1.2308198565800004 50 0.17595489594000008 50 0.07341506976000002 50 0.8897401816199999
lemur-haltonoffdens10000,2.0-0.20,0.80,0 50 1.3009792344800002 50 0.18900300542 50 0.08608489264 50 0.924573856
lemur-haltonoffdens10000,2.0-0.30,0.70,0 50 1.36270389056 50 0.18809791468000003 50 0.09706440744000001 50 0.9785545358599999
lemur-haltonoffdens10000,2.0-0.40,0.60,0 50 1.4486349032800003 50 0.19202182080000008 50 0.10766449160000001 50 1.0351431234800004
lemur-haltonoffdens10000,2.0-0.50,0.50,0 50 1.3672812983399996 50 0.18838928845999997 50 0.10037111454 50 0.9778294697799998
lemur-haltonoffdens10000,2.0-0.60,0.40,0 50 1.4537401014799993 50 0.17943389781999997 50 0.11696601379999998 50 1.0625252892600001
lemur-haltonoffdens10000,2.0-0.70,0.30,0 50 1.4926435983199995 50 0.18173918304 50 0.11799586593999999 50 1.09087518918
lemur-haltonoffdens10000,2.0-0.80,0.20,0 50 1.5256310090399998 50 0.17645279568000005 50 0.12167796988000001 50 1.1316574787599998
lemur-haltonoffdens10000,2.0-0.90,0.10,0 50 1.6122084589799996 50 0.18449086448000007 50 0.12595302657999996 50 1.2031106498200004
lemur-haltonoffdens10000,2.0-1.00,0.00,0 50 1.5400565036199998 50 0.18861952218 50 0.11650841016 50 1.1376377332599998
