lambda-u utility-finmean utility-stderrfinmean
0.0 4.908576562718599 0.23569776986555896
0.1 5.324639515921003 0.21975400223195257
0.2 5.740702469123407 0.21590802535737857
0.3 6.156765422325809 0.22478167289590614
0.4 6.572828375528215 0.24499672786680293
0.5 6.98889132873062 0.27405485582342226
0.6 7.404954281933024 0.3094750433795132
0.7 7.821017235135428 0.34932737094093386
0.8 8.237080188337831 0.3922632953026022
0.9 8.653143141540236 0.437375633448191
1.0 9.06920609474264 0.4840562650830528
