lambda-u utility-finmean utility-stderrfinmean
0.0 4.8071660897148005 0.06677965211450673
0.1 4.505702341766234 0.0705796327804381
0.2 4.204238593817669 0.07570857178127723
0.3 3.9027748458691023 0.08191722511018346
0.4 3.601311097920535 0.08897986485265358
0.5 3.299847349971969 0.0967095733601016
0.6 2.998383602023404 0.10495907517047592
0.7 2.696919854074838 0.11361520141531546
0.8 2.3954561061262716 0.12259184791614879
0.9 2.0939923581777062 0.1318235525587213
1.0 1.7925286102291396 0.14126031818511567
