lambda-u utility-finmean utility-stderrfinmean
0.0 9.592675881665997 0.39651132619641194
0.1 12.299866127267018 0.6453136590320826
0.2 15.007056372868032 1.0646617345123113
0.3 17.714246618469044 1.5193570689624607
0.4 20.421436864070067 1.985259076480369
0.5 23.12862710967108 2.455998310699587
0.6 25.83581735527209 2.9292436237433064
0.7 28.543007600873107 3.4039499285377937
0.8 31.25019784647413 3.8795809604149434
0.9 33.95738809207514 4.355833805886752
1.0 36.66457833767617 4.832524626348805
