lambda-u utility-finmean utility-stderrfinmean
0.0 4.558063701553 0.030293837299008804
0.1 4.806052390124963 0.027647191091164272
0.2 5.054041078696923 0.025037220407154344
0.3 5.302029767268886 0.02247670504664854
0.4 5.550018455840847 0.019984663303247864
0.5 5.798007144412811 0.017590221672476564
0.6 6.04599583298477 0.0153391545784663
0.7 6.2939845215567365 0.013304437659286475
0.8 6.541973210128694 0.011600478146616742
0.9 6.789961898700658 0.010391282817003964
1.0 7.037950587272621 0.009860580991418703
