lambda-u utility-finmean-conloop
0.0 5.5535274134232395
0.1 5.1045871369233335
0.2 4.655753564872565
0.3 4.207063461460606
0.4 3.758572353670468
0.5 3.310367940967012
0.6 2.8625964852002794
0.7 2.4155187625390204
0.8 1.969639078747849
0.9 1.5260273689147557
1.0 1.0871295485269739
1.0 0.9313697304947863
0.9 1.3245811095375082
0.8 1.713078599134919
0.7 2.0993081147742516
0.6 2.4843395915434967
0.5 2.868677335207268
0.4 3.2525821219343145
0.3 3.636200213574679
0.2 4.019619309593226
0.1 4.4028949369729595
0.0 4.786063859903557
