lambda-u utility-finmean utility-stderrfinmean
0.0 4.874166234878401 0.13096798445369637
0.1 4.926464674485678 0.12267156934743349
0.2 4.978763114092962 0.11514050373170223
0.3 5.03106155370024 0.10853422488849997
0.4 5.0833599933075195 0.10303077716796208
0.5 5.1356584329148 0.09881459818594839
0.6 5.187956872522079 0.09605534490384188
0.7 5.24025531212936 0.09488021107518166
0.8 5.292553751736637 0.0953477861403999
0.9 5.344852191343921 0.09743442353300633
1.0 5.3971506309512 0.1010398641906871
