lambda-u utility-finmean-conloop
0.0 5.610229042754581
0.1 5.475365568931271
0.2 5.3594928938741475
0.3 5.232446293860217
0.4 5.081551600195196
0.5 4.944851091149342
0.6 4.80908360404501
0.7 4.627695568703436
0.8 4.447935114198473
0.9 4.29711207868514
1.0 3.9265932993223225
1.0 3.7029402681060755
0.9 4.044459862220461
0.8 4.182839920183768
0.7 4.359336032895124
0.6 4.552038127201555
0.5 4.684876215769657
0.4 4.816781282396244
0.3 4.949867324183579
0.2 5.075946580345054
0.1 5.1920526939425296
0.0 5.315983177343018
