lambda-u utility-finmean utility-stderrfinmean
0.0 4.543246800000002 0.12500638111716128
0.1 4.658327494526994 0.11587835700459113
0.2 4.773408189053989 0.1099788733709256
0.3 4.888488883580981 0.10783910337893586
0.4 5.0035695781079745 0.10967931669639293
0.5 5.11865027263497 0.11530912135725699
0.6 5.233730967161964 0.12421431112862036
0.7 5.3488116616889565 0.1357518227277737
0.8 5.463892356215951 0.14931269310560366
0.9 5.5789730507429445 0.16439697057660044
1.0 5.694053745269941 0.18062338777372977
