lambda-u utility-finmean-conloop
0.0 6.493711656475476
0.1 6.502134140511077
0.2 6.556785151526534
0.3 6.636841201906503
0.4 6.759476951371931
0.5 6.855008037476459
0.6 6.954442575105707
0.7 7.004097231880967
0.8 7.039335786373882
0.9 7.2334378345457
1.0 7.052524186462783
1.0 3.7237561403860178
0.9 4.195505263258779
0.8 4.388095045625474
0.7 4.657144698262871
0.6 4.8334031852808526
0.5 5.0326703521223415
0.4 5.22803406743911
0.3 5.391138812558616
0.2 5.567029711021944
0.1 5.717194629977242
0.0 5.81656368079012
