lambda-u utility-finmean utility-stderrfinmean
0.0 3.602529062219801 0.041499757997518594
0.1 3.6323617353931 0.03787007583067999
0.2 3.6621944085663993 0.03434829498815952
0.3 3.6920270817396994 0.03097124617074885
0.4 3.721859754913001 0.027791739883424954
0.5 3.7516924280862995 0.02488560864696922
0.6 3.781525101259599 0.022359700921872654
0.7 3.8113577744329006 0.020356053853937517
0.8 3.8411904476062 0.019040263320042182
0.9 3.8710231207795 0.018559211235718267
1.0 3.9008557939528 0.018976485757136546
