lambda-u utility-finmean-conloop
0.0 8.195748258578746
0.1 7.48899406628542
0.2 6.782526071019165
0.3 6.076446661493336
0.4 5.370912798403833
0.5 4.666177045644318
0.6 3.962670780778034
0.7 3.2611875063220546
0.8 2.5633267307721503
0.9 1.8726690683411593
1.0 1.197858330362249
1.0 0.810872386343471
0.9 1.366038796693988
0.8 1.9053582825924256
0.7 2.43747465537195
0.6 2.9659685292453957
0.5 3.492439412708542
0.4 4.017680808278455
0.3 4.542124093518379
0.2 5.066021832321976
0.1 5.589530985385155
0.0 6.1127539414212535
