lambda-u utility-finmean-conloop
0.0 3.685935443727464
0.1 3.4839350992900955
0.2 3.2819955236025358
0.3 3.080139444412813
0.4 2.878401907538553
0.5 2.676839237872809
0.6 2.475546073961609
0.7 2.2746881222304793
0.8 2.074561070704881
0.9 1.8756643801209267
1.0 1.6786552915668576
1.0 1.6416148748301425
0.9 1.8359207113672924
0.8 2.0283389458745598
0.7 2.2195268194401807
0.6 2.409983792800271
0.5 2.60000555398029
0.4 2.789757809405767
0.3 2.979335197622728
0.2 3.168794043524227
0.1 3.3581693929278864
0.0 3.547483973581738
