lambda-u utility-finmean utility-stderrfinmean
0.0 8.605275040000002 0.30745849897311733
0.1 8.346562935646904 0.28026344282764487
0.2 8.087850831293812 0.26298699864906394
0.3 7.829138726940713 0.2576323364978026
0.4 7.570426622587617 0.26492333879488084
0.5 7.311714518234522 0.2838873462223589
0.6 7.0530024138814245 0.312405778643987
0.7 6.7942903095283285 0.34813849398360713
0.8 6.535578205175231 0.38910300273093307
0.9 6.2768661008221365 0.43381975260852157
1.0 6.01815399646904 0.48124391326067206
