lambda-u utility-finmean-conloop
0.0 5.284734868867504
0.1 5.210052597221148
0.2 5.12819341762252
0.3 5.049180067285853
0.4 4.914716251125013
0.5 4.813924907083093
0.6 4.713482064738856
0.7 4.593561641175074
0.8 4.4765518923318135
0.9 4.387220239962322
1.0 4.257286376240298
1.0 4.1387398345453015
0.9 4.252759867918276
0.8 4.335327904906344
0.7 4.436005662866566
0.6 4.526567269764105
0.5 4.609888170099305
0.4 4.692860568736828
0.3 4.805967866866027
0.2 4.8696201806846
0.1 4.929645001672771
0.0 4.988578196192897
