lambda-u utility-finmean utility-stderrfinmean
0.0 5.738814347394599 0.14330699675402414
0.1 5.265627709217362 0.1314830179264481
0.2 4.792441071040121 0.11989764182228944
0.3 4.31925443286288 0.10862723808122839
0.4 3.84606779468564 0.09778078041658436
0.5 3.3728811565084 0.08751603859697517
0.6 2.899694518331159 0.0780628261828173
0.7 2.426507880153921 0.06975187795823697
0.8 1.9533212419766792 0.06303662390121606
0.9 1.4801346037994392 0.05846947283956378
1.0 1.0069479656221998 0.05657308885433205
