lambda-u utility-finmean-conloop
0.0 6.1824128725399135
0.1 6.020080373384382
0.2 5.8578914754391125
0.3 5.695876980157205
0.4 5.534076521776466
0.5 5.372541654479191
0.6 5.211340124940769
0.7 5.050561729084269
0.8 4.8903261326956775
0.9 4.730792717598189
1.0 4.572171433850095
1.0 4.373866497592302
0.9 4.514568779050893
0.8 4.654358929160085
0.7 4.793446897978173
0.6 4.931992067328352
0.5 5.070114102996609
0.4 5.207902800906014
0.3 5.345425907731958
0.2 5.482734977656731
0.1 5.619869644918135
0.0 5.756860710969288
