lambda-u utility-finmean-conloop
0.0 5.919683721278347
0.1 6.55614643617022
0.2 7.2003814584028305
0.3 7.23000861628776
0.4 7.508944771481762
0.5 7.789650157144484
0.6 8.071451145367842
0.7 8.353974864536642
0.8 8.63699933685311
0.9 8.473277832686271
1.0 7.696405670299816
1.0 4.779743183003381
0.9 5.600008309254292
0.8 6.178567216218411
0.7 6.148259232878642
0.6 6.117450496391196
0.5 6.085919028958317
0.4 6.053291958964802
0.3 6.018895658502558
0.2 5.713408541554129
0.1 5.63762939015786
0.0 5.5540779314208555
