lambda-u utility-finmean utility-stderrfinmean
0.0 3.6630418830654015 0.04708197856981385
0.1 3.3975899486727417 0.04239924708090335
0.2 3.132138014280081 0.03771770964812647
0.3 2.8666860798874207 0.03303787387631146
0.4 2.60123414549476 0.028360582161294827
0.5 2.3357822111021003 0.023687341595921077
0.6 2.07033027670944 0.019021138355260297
0.7 1.8048783423167802 0.014368830080137365
0.8 1.5394264079241202 0.009750326789783543
0.9 1.27397447353146 0.00525551978752675
1.0 1.0085225391388 0.0020293164022409313
