lambda-u utility-finmean-conloop
0.0 7.421743598285823
0.1 6.88216548487457
0.2 6.342775743191011
0.3 5.807022100875336
0.4 5.238020717784923
0.5 4.690356876198983
0.6 4.1462937366410575
0.7 3.55065129883766
0.8 2.969801484683765
0.9 2.4184400071722965
1.0 1.7732539355121348
1.0 1.3649488080183456
0.9 2.0306880793931374
0.8 2.619040008366381
0.7 3.213027453227116
0.6 3.783608627432724
0.5 4.327161490747038
0.4 4.867113652033333
0.3 5.4206992211989515
0.2 5.937320545779182
0.1 6.451094894157445
0.0 6.961140887386985
