lambda-u utility-finmean utility-stderrfinmean
0.0 5.0181451105392 0.1097324078903801
0.1 4.676032907663233 0.0996181964108101
0.2 4.333920704787264 0.0895216386951886
0.3 3.9918085019112954 0.07944946542934188
0.4 3.6496962990353286 0.06941229244990876
0.5 3.3075840961593603 0.05942785670964659
0.6 2.9654718932833917 0.04952806261969141
0.7 2.623359690407424 0.039776159246777694
0.8 2.281247487531456 0.030315206181009597
0.9 1.9391352846554883 0.02153219986384082
1.0 1.5970230817795195 0.014697433788345827
