lambda-u utility-finmean utility-stderrfinmean
0.0 9.653673439999999 0.6143944615409239
0.1 8.879228563708558 0.554870110281629
0.2 8.10478368741712 0.4958872377276583
0.3 7.3303388111256815 0.4376648194038685
0.4 6.5558939348342395 0.3805520517510172
0.5 5.781449058542801 0.3251342221074722
0.6 5.007004182251361 0.2724475895000492
0.7 4.232559305959921 0.22442402725371843
0.8 3.4581144296684787 0.1847366431940406
0.9 2.6836695533770394 0.15972519843112104
1.0 1.9092246770856003 0.15658760817687276
