lambda-u utility-finmean-conloop
0.0 5.039432678400284
0.1 4.650573272046286
0.2 4.261733863167856
0.3 3.8729219275625053
0.4 3.484149164131238
0.5 3.095434929542235
0.6 2.706813612354786
0.7 2.3183522979583846
0.8 1.9301995761106214
0.9 1.5427475924375642
1.0 1.157277326015801
1.0 1.1186238485294397
0.9 1.4852847125461506
0.8 1.8499638593115706
0.7 2.2139422679022833
0.6 2.5776120839443593
0.5 2.9411218971953828
0.4 3.3045387930448573
0.3 3.6678971600520653
0.2 4.031216354885191
0.1 4.394508076445238
0.0 4.757779800529716
