lambda-u utility-finmean utility-stderrfinmean
0.0 5.465440456293402 0.07588112720962055
0.1 5.251432486256087 0.06980127040289871
0.2 5.037424516218778 0.06395729857834682
0.3 4.823416546181464 0.058420044003289415
0.4 4.609408576144151 0.053285212297390604
0.5 4.395400606106841 0.048680313948607105
0.6 4.181392636069528 0.04476917344576697
0.7 3.967384666032217 0.04174723492908997
0.8 3.7533766959949046 0.0398174731211982
0.9 3.5393687259575928 0.039141761784765146
1.0 3.3253607559202796 0.03978405049512318
