lambda-u utility-finmean-conloop
0.0 5.8504659064424285
0.1 5.961922240494262
0.2 6.094272781206263
0.3 6.248903491358313
0.4 6.424295142044637
0.5 6.616867486800325
0.6 6.822543278642995
0.7 7.037796486055151
0.8 7.259957153165382
0.9 7.487120849345367
1.0 7.717956374305425
1.0 5.820455815179859
0.9 5.765376946714944
0.8 5.7066262494699584
0.7 5.6428725231552255
0.6 5.572211337142414
0.5 5.491972735560111
0.4 5.398630686890832
0.3 5.288107944152191
0.2 5.156824260879277
0.1 5.0032604081663035
0.0 4.8288023487931735
