lambda-u utility-finmean-conloop
0.0 5.284734868867504
0.1 4.882979626150475
0.2 4.48130488043829
0.3 4.079726768666392
0.4 3.6782657688433855
0.5 3.276948137840487
0.6 2.8758078869520425
0.7 2.474889490599958
0.8 2.0742515568858915
0.9 1.6739716579778636
1.0 1.2741522942959775
1.0 1.1305258596953827
0.9 1.5175699871203987
0.8 1.9041535793192754
0.7 2.2903791367121125
0.6 2.6763242314669338
0.5 3.0620474716853914
0.4 3.4475933317894003
0.3 3.8329958230732935
0.2 4.218281202408304
0.1 4.603469947803018
0.0 4.988578196192897
