lambda-u utility-finmean-conloop
0.0 9.537567115440993
0.1 8.680962504951228
0.2 7.82438198479208
0.3 6.967834955959657
0.4 6.111336435291013
0.5 5.254911976416591
0.6 4.398608848479425
0.7 3.5425252041414894
0.8 2.6869030260214726
0.9 1.8325358310210813
1.0 0.9840687542435395
1.0 0.8277536220079004
0.9 1.5008928863169744
0.8 2.168132032403198
0.7 2.834116195369799
0.6 3.4996388921184787
0.5 4.16494210526793
0.4 4.830123987480124
0.3 5.495231807898093
0.2 6.160291120152291
0.1 6.825316941079752
0.0 7.490318671676608
