lambda-u utility-finmean utility-stderrfinmean
0.0 7.909099920000001 0.3065308288219221
0.1 7.15467527097943 0.2767561038601718
0.2 6.400250621958865 0.2469881898593835
0.3 5.6458259729382965 0.21722988684044506
0.4 4.891401323917728 0.18748577131066568
0.5 4.136976674897159 0.1577638680171823
0.6 3.3825520258765933 0.12807964147387207
0.7 2.6281273768560243 0.09846717203694488
0.8 1.8737027278354557 0.06901888349123006
0.9 1.1192780788148877 0.04009814819095375
1.0 0.3648534297943201 0.015117856953165929
