planner-seedless planner-dur-total-numfin planner-dur-total-finmean planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-search-numfin planner-dur-search-finmean planner-dur-eval-numfin planner-dur-eval-finmean
lemur-nchaltonoffdens10000,2.0-0.01,0.99,0 50 11.4422974692 50 4.017275735259999 50 0.20355794520000003 50 7.067764057700001
lemur-nchaltonoffdens10000,2.0-0.10,0.90,0 50 11.955470682599998 50 4.005607073779998 50 0.25016642939999995 50 7.571411199319999
lemur-nchaltonoffdens10000,2.0-0.20,0.80,0 50 12.662380319520002 50 4.002154374139999 50 0.36684158276000006 50 8.159526462999997
lemur-nchaltonoffdens10000,2.0-0.30,0.70,0 50 13.239522774199997 50 4.09838404972 50 0.4723600676599999 50 8.51898182182
lemur-nchaltonoffdens10000,2.0-0.40,0.60,0 50 13.569222541459999 50 4.082800247979999 50 0.5597225811200001 50 8.782857738059999
lemur-nchaltonoffdens10000,2.0-0.50,0.50,0 50 14.564487135100002 50 4.074810359800001 50 0.6542690844399999 50 9.694411904200003
lemur-nchaltonoffdens10000,2.0-0.60,0.40,0 50 15.951674816660006 50 4.05379741932 50 0.7635534057599997 50 10.984925037760002
lemur-nchaltonoffdens10000,2.0-0.70,0.30,0 50 16.303298872379997 50 4.06702594676 50 0.8201071499 50 11.27481195596
lemur-nchaltonoffdens10000,2.0-0.80,0.20,0 50 16.98958845282 50 4.007194242539999 50 0.9211117105200004 50 11.922367848640004
lemur-nchaltonoffdens10000,2.0-0.90,0.10,0 50 17.78625149186 50 3.970426764079999 50 0.97042189908 50 12.699024849299997
lemur-nchaltonoffdens10000,2.0-1.00,0.00,0 50 18.005860814499997 50 4.003658933559999 50 0.8491028538400001 50 13.005628320540001
