lambda-u utility-finmean utility-stderrfinmean
0.0 4.450063295625799 0.07268520384726745
0.1 4.3802099626033 0.06721991781872631
0.2 4.3103566295808005 0.061820645472874525
0.3 4.240503296558298 0.05650631313135187
0.4 4.170649963535799 0.05130332350445695
0.5 4.100796630513299 0.04624926965257471
0.6 4.030943297490801 0.041398734836697586
0.7 3.961089964468299 0.03683221294805479
0.8 3.8912366314458002 0.032669021061420535
0.9 3.8213832984232994 0.029082887158280023
1.0 3.7515299654007985 0.026310835708885944
