lambda-u utility-finmean utility-stderrfinmean
0.0 10.303975360000003 0.41944508578538325
0.1 9.366213070753656 0.37975259464803457
0.2 8.428450781507307 0.3400996397388262
0.3 7.49068849226096 0.3005018725652177
0.4 6.552926203014615 0.2609844143547341
0.5 5.61516391376827 0.22159023514839904
0.6 4.677401624521923 0.18239922901788852
0.7 3.7396393352755792 0.14357786680291504
0.8 2.8018770460292317 0.10553486429227635
0.9 1.8641147567828857 0.06955925519196467
1.0 0.9263524675365395 0.04143972780666699
