lambda-u utility-finmean utility-stderrfinmean
0.0 6.857075589754799 0.15159482381194161
0.1 6.425902056925262 0.1403377173297688
0.2 5.994728524095723 0.12948550777736942
0.3 5.563554991266186 0.11914888192372147
0.4 5.132381458436648 0.10947398286012662
0.5 4.701207925607111 0.1006518122197623
0.6 4.270034392777571 0.09292555732015774
0.7 3.8388608599480336 0.0865890791247844
0.8 3.4076873271184964 0.08196533147844318
0.9 2.9765137942889583 0.07935426910595665
1.0 2.54534026145942 0.07895582313285537
