lambda-u utility-finmean utility-stderrfinmean
0.0 7.227799190653602 0.11776885758601925
0.1 7.129690318321881 0.12454685460780457
0.2 7.03158144599016 0.15894641599966433
0.3 6.933472573658442 0.2076671286372455
0.4 6.835363701326721 0.2628629651826165
0.5 6.737254828995001 0.3212131217799419
0.6 6.639145956663281 0.38127212032024227
0.7 6.5410370843315615 0.4423444572437074
0.8 6.442928211999839 0.5040619376285281
0.9 6.344819339668119 0.5662136381864016
1.0 6.246710467336398 0.6286707883794155
