lambda-u utility-finmean-conloop
0.0 3.9101274106468686
0.1 3.96407298068174
0.2 3.7446492910700537
0.3 3.4247607981126733
0.4 3.0717514466035074
0.5 2.7521455576191305
0.6 2.330348495417269
0.7 2.017311748779278
0.8 1.4540019750727484
0.9 0.8913448938251863
1.0 0.3318060702065768
1.0 0.3010998040457832
0.9 0.8313151137016971
0.8 1.3584121657286594
0.7 1.884856525296653
0.6 2.250210832052387
0.5 2.649942908169051
0.4 3.004919180160558
0.3 3.3754387654235543
0.2 3.7075185970472995
0.1 3.9306283654224554
0.0 3.8763681015399314
