lambda-u utility-finmean-conloop
0.0 6.182011957492731
0.1 5.712732819172351
0.2 5.2339657193631
0.3 4.759898826883003
0.4 4.264325203055349
0.5 3.778309078657251
0.6 3.2925376622225913
0.7 2.7203788982088146
0.8 2.200804770672547
0.9 1.6186932572590165
1.0 1.071264676109764
1.0 1.0000886163553964
0.9 1.506658766017227
0.8 2.01858489347371
0.7 2.503997784747211
0.6 3.0290057150591685
0.5 3.487487709530346
0.4 3.9457249960380905
0.3 4.41236233012579
0.2 4.860632913145828
0.1 5.3112324229691525
0.0 5.756312557260471
