lambda-u utility-finmean-conloop
0.0 7.421743598285823
0.1 7.348425022085988
0.2 7.325815207413274
0.3 7.329990372932895
0.4 7.34656647038055
0.5 7.369281921846573
0.6 7.395356852302615
0.7 7.423436831076593
0.8 7.452798925964277
0.9 7.483026657136758
1.0 7.513864725680241
1.0 5.116715327651759
0.9 5.32278383942932
0.8 5.5282420138358805
0.7 5.732834551957646
0.6 5.936144973965706
0.5 6.137450347655827
0.4 6.335396242355941
0.3 6.527202783037663
0.2 6.706608391791371
0.1 6.859229020352731
0.0 6.961140887386985
