lambda-u utility-finmean utility-stderrfinmean
0.0 6.430606015695802 0.06090361032975883
0.1 5.946768402731672 0.05956539774118841
0.2 5.462930789767547 0.058570596792208836
0.3 4.979093176803416 0.057936899751261206
0.4 4.495255563839288 0.057676210352644836
0.5 4.01141795087516 0.05779357639184515
0.6 3.5275803379110324 0.0582867141580327
0.7 3.0437427249469042 0.05914622529107866
0.8 2.5599051119827756 0.060356459709698995
0.9 2.076067499018648 0.06189684834348727
1.0 1.59222988605452 0.06374346072098272
