problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbin2 lemur-haltonoffdens10000,2.0-1.00,0.00,0 0.0 50 0 50 5.1659529993642 0.13619866537235767 50 0 50 1249.74 147.25456178790165 50 0 50 1.5445026588443798 0.15689230326236714 50 0 50 1.5400565036199998 0.15678564077716142 50 0 50 0.18861952218 0.008071848343680474 50 0 50 0.11650841016 0.015056199250988986 50 0 50 1.1376377332599998 0.14187495761199703 50 0 50 5.1659529993642 0.13619866537235767 50 0 50 5.1659529993642 0.13619866537235767 50 0 50 7.148837699427782 0.40680568208326184 50 0 50 4.803807965312217 0.13628678283056425 50 0 50 9.131722399491359 0.6871038846376288 50 0 50 4.441662931260237 0.13684861194406586 50 0 50 11.114607099554934 0.9687170548596157 50 0 50 4.0795178972082535 0.13787836196933828 50 0 50 13.097491799618522 1.2507572967008949 50 0 50 3.7173728631562706 0.13936566111957585 50 0 50 15.080376499682107 1.5329889095841658 50 0 50 3.3552278291042885 0.1412960614839043 50 0 50 17.063261199745686 1.8153226372599562 50 0 50 2.9930827950523082 0.14365170090899823 50 0 50 19.046145899809254 2.097717248956997 50 0 50 2.6309377610003266 0.14641205568139368 50 0 50 21.029030599872836 2.3801510738980114 50 0 50 2.2687927269483437 0.14955471779677496 50 0 50 23.011915299936412 2.6626116335971495 50 0 50 1.9066476928963625 0.15305613961325654 50 0 50 24.99479999999999 2.9450912357580328 50 0 50 1.5445026588443798 0.15689230326236714
herbbin2 lemur-haltonoffdens10000,2.0-0.90,0.10,0 0.1 50 0 50 5.1666391067738004 0.13634299300670005 50 0 50 1245.74 144.88721246091347 50 0 50 1.6189422988894195 0.1698359139059302 50 0 50 1.6122084589799996 0.16991553142420554 50 0 50 0.18449086448000007 0.008386439815798988 50 0 50 0.12595302657999996 0.018458402210739133 50 0 50 1.2031106498200004 0.15148148610610349 50 0 50 5.1666391067738004 0.13634299300670005 50 0 50 5.1666391067738004 0.13634299300670005 50 0 50 7.141455196096423 0.4032486034525572 50 0 50 4.811869425985363 0.13780140407770342 50 0 50 9.116271285419039 0.6788300033649345 50 0 50 4.457099745196925 0.13974290458650446 50 0 50 11.091087374741653 0.9556106024882846 50 0 50 4.102330064408486 0.14214770132325116 50 0 50 13.065903464064277 1.232782943808518 50 0 50 3.747560383620047 0.14499274393368977 50 0 50 15.040719553386907 1.5101313394337443 50 0 50 3.39279070283161 0.14825268897420313 50 0 50 17.01553564270952 1.787573844900484 50 0 50 3.038021022043172 0.15190082611845152 50 0 50 18.990351732032135 2.0650725295839445 50 0 50 2.6832513412547336 0.15590990781723663 50 0 50 20.965167821354754 2.342607429073371 50 0 50 2.3284816604662963 0.16025284686524405 50 0 50 22.939983910677373 2.620167035495039 50 0 50 1.9737119796778577 0.16490326768738237 50 0 50 24.9148 2.89774424921827 50 0 50 1.6189422988894195 0.1698359139059302
herbbin2 lemur-haltonoffdens10000,2.0-0.80,0.20,0 0.2 50 0 50 5.1699693058296 0.13650716839519952 50 0 50 1190.9 138.1180425341649 50 0 50 1.5311090612416598 0.15562294139383073 50 0 50 1.5256310090399998 0.15560289866119842 50 0 50 0.17645279568000005 0.008383085310188044 50 0 50 0.12167796988000001 0.016312753629837005 50 0 50 1.1316574787599998 0.13781190214837385 50 0 50 5.1699693058296 0.13650716839519952 50 0 50 5.1699693058296 0.13650716839519952 50 0 50 7.034772375246639 0.3890779480990592 50 0 50 4.806083281370806 0.13678274346849822 50 0 50 8.899575444663682 0.6509879328512552 50 0 50 4.442197256912012 0.13744886401953063 50 0 50 10.764378514080715 0.914245658500058 50 0 50 4.078311232453218 0.13849989513261968 50 0 50 12.62918158349776 1.1779478578450473 50 0 50 3.714425207994424 0.13992716357173357 50 0 50 14.493984652914799 1.4418506801553845 50 0 50 3.3505391835356306 0.14171930242811495 50 0 50 16.358787722331844 1.7058610166935149 50 0 50 2.9866531590768357 0.1438626764598419 50 0 50 18.223590791748876 1.969935640834998 50 0 50 2.622767134618042 0.14634185354048093 50 0 50 20.088393861165923 2.2340517554740402 50 0 50 2.2588811101592476 0.14914008830336262 50 0 50 21.95319693058296 2.498196201179675 50 0 50 1.8949950857004536 0.15223978850025652 50 0 50 23.817999999999994 2.762360850683298 50 0 50 1.5311090612416598 0.15562294139383073
herbbin2 lemur-haltonoffdens10000,2.0-0.70,0.30,0 0.3 50 0 50 5.169982087700601 0.13650524251491367 50 0 50 1158.54 132.48825349549188 50 0 50 1.49822326660138 0.13731074587092063 50 0 50 1.4926435983199995 0.13735858983758167 50 0 50 0.18173918304 0.008140089386185628 50 0 50 0.11799586593999999 0.014691756314932448 50 0 50 1.09087518918 0.122534751043348 50 0 50 5.169982087700601 0.13650524251491367 50 0 50 5.169982087700601 0.13650524251491367 50 0 50 6.970063878930537 0.3765894554175478 50 0 50 4.802806205590679 0.1345870844459714 50 0 50 8.77014567016048 0.6270922639155548 50 0 50 4.435630323480756 0.13309448444027336 50 0 50 10.570227461390417 0.879152404209422 50 0 50 4.068454441370834 0.13204187479856822 50 0 50 12.370309252620359 1.1317298021281843 50 0 50 3.701278559260911 0.13143982667122958 50 0 50 14.170391043850302 1.3845414017126438 50 0 50 3.3341026771509905 0.131294538323376 50 0 50 15.970472835080239 1.6374787308301582 50 0 50 2.966926795041067 0.13160752248590316 50 0 50 17.770554626310176 1.8904913243967294 50 0 50 2.599750912931146 0.13237552862727323 50 0 50 19.57063641754012 2.143552531231944 50 0 50 2.2325750308212235 0.13359070928386477 50 0 50 21.370718208770064 2.396646952205491 50 0 50 1.865399148711302 0.13524101100526262 50 0 50 23.170799999999996 2.6497650699098374 50 0 50 1.49822326660138 0.13731074587092063
herbbin2 lemur-haltonoffdens10000,2.0-0.60,0.40,0 0.4 50 0 50 5.172664100865201 0.13644587117883294 50 0 50 1154.16 133.3744777470027 50 0 50 1.4587882566449601 0.1385173091514394 50 0 50 1.4537401014799993 0.13859099165374578 50 0 50 0.17943389781999997 0.008172186111681558 50 0 50 0.11696601379999998 0.016915327441818236 50 0 50 1.0625252892600001 0.12259514265286167 50 0 50 5.172664100865201 0.13644587117883294 50 0 50 5.172664100865201 0.13644587117883294 50 0 50 6.96371769077868 0.37980581846398126 50 0 50 4.801276516443176 0.13506836801726302 50 0 50 8.754771280692163 0.6322001823863288 50 0 50 4.429888932021152 0.13403441022689952 50 0 50 10.545824870605633 0.8859409169760639 50 0 50 4.058501347599127 0.13335198918587085 50 0 50 12.336878460519117 1.1401294545043295 50 0 50 3.687113763177105 0.13302651511527436 50 0 50 14.127932050432598 1.39452094447418 50 0 50 3.3157261787550807 0.13306060738073408 50 0 50 15.918985640346078 1.6490214622675006 50 0 50 2.9443385943330544 0.1334539904172044 50 0 50 17.710039230259557 1.903587278890412 50 0 50 2.5729510099110318 0.13420350475658427 50 0 50 19.501092820173035 2.1581952878692023 50 0 50 2.2015634254890077 0.13530323214378748 50 0 50 21.292146410086517 2.4128321325158786 50 0 50 1.830175841066984 0.13674472339761642 50 0 50 23.083200000000012 2.667489554940054 50 0 50 1.4587882566449601 0.1385173091514394
herbbin2 lemur-haltonoffdens10000,2.0-0.50,0.50,0 0.5 50 0 50 5.176061670247 0.13603686036917131 50 0 50 1089.02 120.06247179986707 50 0 50 1.3715856647490399 0.12102070860851641 50 0 50 1.3672812983399996 0.12095802121483887 50 0 50 0.18838928845999997 0.008424259729820385 50 0 50 0.10037111454 0.010833204879691955 50 0 50 0.9778294697799998 0.11137859984326044 50 0 50 5.176061670247 0.13603686036917131 50 0 50 5.176061670247 0.13603686036917131 50 0 50 6.836495503222299 0.3531589661527288 50 0 50 4.795614069697205 0.1328976497622164 50 0 50 8.4969293361976 0.5788394960446489 50 0 50 4.41516646914741 0.13007449585612393 50 0 50 10.157363169172898 0.8059204351550949 50 0 50 4.034718868597611 0.1275883805791639 50 0 50 11.817797002148204 1.033479081661612 50 0 50 3.654271268047815 0.12545934190839308 50 0 50 13.4782308351235 1.261256895115296 50 0 50 3.2738236674980197 0.12370581761600916 50 0 50 15.1386646680988 1.4891533089416342 50 0 50 2.8933760669482234 0.12234395521924363 50 0 50 16.7990985010741 1.7171211018445836 50 0 50 2.5129284663984284 0.12138693781464292 50 0 50 18.4595323340494 1.945135177328376 50 0 50 2.132480865848631 0.12084438419731557 50 0 50 20.119966167024707 2.1731809672857034 50 0 50 1.7520332652988355 0.12072188260098314 50 0 50 21.780399999999997 2.4012494359973413 50 0 50 1.3715856647490399 0.12102070860851641
herbbin2 lemur-haltonoffdens10000,2.0-0.40,0.60,0 0.6 50 0 50 5.1862259135464 0.13642371743689996 50 0 50 1121.4 122.76870903600538 50 0 50 1.4538658332828596 0.12698741731337243 50 0 50 1.4486349032800003 0.12710233395547504 50 0 50 0.19202182080000008 0.009178987388452003 50 0 50 0.10766449160000001 0.011180917703908137 50 0 50 1.0351431234800004 0.11793942358121101 50 0 50 5.1862259135464 0.13642371743689996 50 0 50 5.1862259135464 0.13642371743689996 50 0 50 6.910403322191757 0.35783741638408995 50 0 50 4.812989905520045 0.1338486347878441 50 0 50 8.634580730837119 0.5888342567791095 50 0 50 4.439753897493692 0.1316013223900616 50 0 50 10.358758139482477 0.8213683259389783 50 0 50 4.066517889467338 0.12969881934710467 50 0 50 12.082935548127839 1.0544230893061954 50 0 50 3.693281881440984 0.12815648282560496 50 0 50 13.807112956773203 1.2877158674083617 50 0 50 3.32004587341463 0.12698743680145277 50 0 50 15.531290365418561 1.521137153117873 50 0 50 2.9468098653882766 0.12620205539353574 50 0 50 17.255467774063916 1.754635660620989 50 0 50 2.573573857361923 0.12580752414176144 50 0 50 18.979645182709284 1.9881841826041138 50 0 50 2.200337849335568 0.12580752020759098 50 0 50 20.703822591354648 2.22176694680125 50 0 50 1.8271018413092133 0.12620204362792092 50 0 50 22.428 2.4553741807201077 50 0 50 1.4538658332828596 0.12698741731337243
herbbin2 lemur-haltonoffdens10000,2.0-0.30,0.70,0 0.7 50 0 50 5.223234957422601 0.1427201706666304 50 0 50 1006.56 102.1262130695071 50 0 50 1.3668306827543797 0.10788513785020284 50 0 50 1.36270389056 0.10788300262494395 50 0 50 0.18809791468000003 0.008575156572690699 50 0 50 0.09706440744000001 0.007238551717594916 50 0 50 0.9785545358599999 0.10094446375533325 50 0 50 5.223234957422601 0.1427201706666304 50 0 50 5.223234957422601 0.1427201706666304 50 0 50 6.714031461680341 0.31724282704264783 50 0 50 4.837594529955779 0.1368453484161659 50 0 50 8.204827965938081 0.5053065201115109 50 0 50 4.451954102488956 0.13135917321741003 50 0 50 9.695624470195815 0.6960201512791799 50 0 50 4.066313675022133 0.12631229603950347 50 0 50 11.186420974453556 0.8876773774680047 50 0 50 3.6806732475553123 0.12175935532997353 50 0 50 12.6772174787113 1.079775859015449 50 0 50 3.2950328200884895 0.11775765719120052 50 0 50 14.168013982969043 1.2721157135728343 50 0 50 2.909392392621667 0.11436508112680105 50 0 50 15.658810487226777 1.4646018487929018 50 0 50 2.5237519651548475 0.11163717334431768 50 0 50 17.14960699148452 1.6571832928250712 50 0 50 2.1381115376880233 0.10962356453184974 50 0 50 18.640403495742262 1.8498302787855432 50 0 50 1.7524711102212016 0.10836408107033423 50 0 50 20.131200000000007 2.042524261390142 50 0 50 1.3668306827543797 0.10788513785020284
herbbin2 lemur-haltonoffdens10000,2.0-0.20,0.80,0 0.8 50 0 50 5.319787829011601 0.16135242391670307 50 0 50 1025.2 103.73686491723731 50 0 50 1.3048123884198994 0.09632816847679163 50 0 50 1.3009792344800002 0.09636268596098538 50 0 50 0.18900300542 0.007579891396265839 50 0 50 0.08608489264 0.006426595957044643 50 0 50 0.924573856 0.0908721494312424 50 0 50 5.319787829011601 0.16135242391670307 50 0 50 5.319787829011601 0.16135242391670307 50 0 50 6.838209046110442 0.3381100966949406 50 0 50 4.9182902849524295 0.1533453529501843 50 0 50 8.356630263209283 0.5273152986121974 50 0 50 4.516792740893261 0.1455424434787006 50 0 50 9.875051480308118 0.7192103758247801 50 0 50 4.115295196834088 0.13797833688952033 50 0 50 11.39347269740696 0.9120991498284134 50 0 50 3.71379765277492 0.13069450280160289 50 0 50 12.911893914505804 1.1054615811603539 50 0 50 3.3123001087157498 0.12374044483931455 50 0 50 14.430315131604647 1.29908618251659 50 0 50 2.9108025646565805 0.11717489206403274 50 0 50 15.948736348703472 1.4928709474263493 50 0 50 2.509305020597411 0.11106676364294152 50 0 50 17.467157565802317 1.6867606752630637 50 0 50 2.1078074765382406 0.10549554330268832 50 0 50 18.985578782901158 1.8807229034172772 50 0 50 1.7063099324790698 0.1005505163689116 50 0 50 20.504000000000005 2.0747372983447465 50 0 50 1.3048123884198994 0.09632816847679163
herbbin2 lemur-haltonoffdens10000,2.0-0.10,0.90,0 0.9 50 0 50 5.613827173589 0.19821664175366518 50 0 50 972.46 89.41535826622601 50 0 50 1.2354672431941802 0.07728179671747581 50 0 50 1.2308198565800004 0.07720624962053246 50 0 50 0.17595489594000008 0.007880884937223361 50 0 50 0.07341506976000002 0.0034176264919413193 50 0 50 0.8897401816199999 0.07804040129966883 50 0 50 5.613827173589 0.19821664175366518 50 0 50 5.613827173589 0.19821664175366518 50 0 50 6.997364456230099 0.32445121943529354 50 0 50 5.175991180549519 0.18365804567138308 50 0 50 8.380901738871202 0.47621414152653146 50 0 50 4.738155187510038 0.16930974644379518 50 0 50 9.764439021512295 0.6354713065579815 50 0 50 4.300319194470553 0.1552300698034755 50 0 50 11.1479763041534 0.7977469601314808 50 0 50 3.862483201431073 0.1414992251951258 50 0 50 12.531513586794503 0.961514015192386 50 0 50 3.424647208391591 0.12822932082698282 50 0 50 13.915050869435602 1.1261219953875343 50 0 50 2.986811215352108 0.11557923056491161 50 0 50 15.2985881520767 1.2912493382967039 50 0 50 2.5489752223126256 0.10377586513975232 50 0 50 16.682125434717804 1.4567194365695832 50 0 50 2.1111392292731437 0.09314168595387592 50 0 50 18.065662717358897 1.622427421544454 50 0 50 1.6733032362336617 0.08412127536156463 50 0 50 19.4492 1.7883071653245202 50 0 50 1.2354672431941802 0.07728179671747581
