lambda-u utility-finmean utility-stderrfinmean
0.0 6.8146529199999994 0.49145656556485545
0.1 6.197155155389529 0.4459838939971997
0.2 5.5796573907790545 0.4005557556578261
0.3 4.962159626168582 0.3551892381448553
0.4 4.344661861558113 0.30991140381540894
0.5 3.7271640969476403 0.264767753613155
0.6 3.109666332337168 0.21984096594920458
0.7 2.4921685677266963 0.17529785818202806
0.8 1.874670803116225 0.13152881689780996
0.9 1.257173038505752 0.08967453419713388
1.0 0.63967527389528 0.05435454268055581
