lambda-u utility-finmean utility-stderrfinmean best-param best-planner
0.0 5.3941963999999984 0.1192296102615967 10.0 rrtconnect-default-sc10.00
0.1 5.249522271489716 0.11877378245155322 2.5 rrtconnect-default-sc02.50
0.2 4.957490682979432 0.12000519030506218 1.6 rrtconnect-default-sc01.60
0.3 4.638849874469148 0.10750028437611983 1.6 rrtconnect-default-sc01.60
0.4 4.320209065958864 0.09525468945614946 1.6 rrtconnect-default-sc01.60
0.5 3.87404135744858 0.10763769177405352 1.0 rrtconnect-default-sc01.00
0.6 3.4609059289382964 0.0915524131765089 1.0 rrtconnect-default-sc01.00
0.7 3.047770500428012 0.07615275329665029 1.0 rrtconnect-default-sc01.00
0.8 2.4843739039177284 0.07204727355710998 0.63 rrtconnect-default-sc00.63
0.9 1.8102571414074438 0.06392010561651795 0.25 rrtconnect-default-sc00.25
1.0 0.8083642148971601 0.04218991719177369 0.0 rrtconnect-default-sc00.00
