lambda-u utility-finmean utility-stderrfinmean
0.0 8.164943159999998 0.5320235747108621
0.1 7.4402602596723 0.482628333957582
0.2 6.715577359344598 0.433307308668406
0.3 5.990894459016898 0.38408909001491054
0.4 5.266211558689199 0.33501899156278536
0.5 4.5415286583615 0.28617321793495676
0.6 3.8168457580338004 0.23769010693545867
0.7 3.0921628577061004 0.18984771139776788
0.8 2.3674799573783996 0.14328925440237808
0.9 1.6427970570507002 0.09982763969786927
1.0 0.9181141567229999 0.06590443979235912
