lambda-u utility-finmean utility-stderrfinmean
0.0 4.545312872761801 0.11681968163295965
0.1 4.45966349724028 0.10711130567018338
0.2 4.374014121718761 0.09751196799439565
0.3 4.28836474619724 0.0880573353908225
0.4 4.202715370675722 0.0787995117011949
0.5 4.117065995154199 0.06981683240297346
0.6 4.031416619632679 0.061230510723381947
0.7 3.945767244111159 0.05323268840036805
0.8 3.8601178685896396 0.04613047907228309
0.9 3.77446849306812 0.04039902720077798
1.0 3.6888191175466 0.03668650995016059
