lambda-u utility-finmean-conloop
0.0 5.45698445557665
0.1 5.467579459402164
0.2 5.576586371167221
0.3 5.722861610349288
0.4 5.8812305868248504
0.5 6.107138359571387
0.6 6.2704805747981185
0.7 6.435222494545518
0.8 6.600825288141722
0.9 6.766994008483093
1.0 6.933554151136673
1.0 3.6094239639497276
0.9 3.785331586649387
0.8 3.960847787036837
0.7 4.1357980606791225
0.6 4.309887460472603
0.5 4.482577155745416
0.4 4.716588755412111
0.3 4.850312494697433
0.2 4.971942496689262
0.1 5.056304171264077
0.0 5.042253937899351
