lambda-u utility-finmean utility-stderrfinmean
0.0 2.3728234774732 0.008121189456348828
0.1 2.810351519721439 0.00807664257839318
0.2 3.247879561969681 0.01063886080621513
0.3 3.6854076042179202 0.014484934584962101
0.4 4.122935646466159 0.018844523537859658
0.5 4.5604636887144 0.023432745711268375
0.6 4.99799173096264 0.028137978650405786
0.7 5.4355197732108795 0.03291007262608394
0.8 5.8730478154591195 0.03772366213319238
0.9 6.3105758577073585 0.04256467145398977
1.0 6.7481038999555985 0.04742470446923874
