lambda-u utility-finmean utility-stderrfinmean
0.0 15.979203619999996 0.7882472459247779
0.1 14.862339854279112 0.7276556108614511
0.2 13.74547608855822 0.6699511255168249
0.3 12.628612322837327 0.6159457674157065
0.4 11.51174855711644 0.5666980866972654
0.5 10.394884791395555 0.5235523945015566
0.6 9.278021025674661 0.4881294432455801
0.7 8.161157259953772 0.46220823466390243
0.8 7.044293494232879 0.4474431877590233
0.9 5.927429728511992 0.44494630643005284
1.0 4.810565962791101 0.45491964146702973
