lambda-u utility-finmean-conloop
0.0 9.639113701887899
0.1 9.285285065055689
0.2 8.9484274656542
0.3 8.627353038667836
0.4 8.320060858926443
0.5 8.02424244319345
0.6 7.7376812365719365
0.7 7.458461969850219
0.8 7.185027942617004
0.9 6.916155713627455
1.0 6.6508992115444965
1.0 4.192896564823187
0.9 4.635371645476856
0.8 5.074230999223938
0.7 5.508528554727357
0.6 5.937040870742272
0.5 6.358211246857389
0.4 6.770124413861027
0.3 7.170563816856266
0.2 7.557220972606534
0.1 7.9280949559416785
0.0 8.281997901846099
