lambda-u utility-finmean utility-stderrfinmean
0.0 6.463059376041 0.12042672098165803
0.1 5.969942622625764 0.11350523114366591
0.2 5.476825869210528 0.10739719447559343
0.3 4.983709115795292 0.10224849524148678
0.4 4.490592362380055 0.09821013028571317
0.5 3.9974756089648213 0.09542317389394289
0.6 3.504358855549585 0.09399900028680659
0.7 3.011242102134348 0.0939995718474982
0.8 2.5181253487191118 0.09542486297488398
0.9 2.0250085953038752 0.0982128655202886
1.0 1.53189184188864 0.1022521733133614
