lambda-u utility-finmean-conloop
0.0 5.610229042754581
0.1 5.182811127420257
0.2 4.763406009538904
0.3 4.33671349366625
0.4 3.8950566819243617
0.5 3.4610935019379414
0.6 3.027790674339286
0.7 2.534084423366464
0.8 2.0520407968932055
0.9 1.47232489174302
1.0 0.7700633271858136
1.0 0.6579326978999064
0.9 1.287863261054168
0.8 1.8396377103886163
0.7 2.3062377170192314
0.6 2.7761524279866023
0.5 3.2043182808804995
0.4 3.6318237813866308
0.3 4.068713324565519
0.2 4.487442264805609
0.1 4.898931298890208
0.0 5.315983177343018
