lambda-u utility-finmean utility-stderrfinmean
0.0 7.9735769227922 0.30242758628386335
0.1 7.4959423121017075 0.28940894011098783
0.2 7.018307701411208 0.2813947156530542
0.3 6.540673090720713 0.2788167840883634
0.4 6.0630384800302135 0.28182436710104936
0.5 5.58540386933972 0.29024388090888853
0.6 5.107769258649224 0.3036254413398442
0.7 4.630134647958729 0.3213497604841077
0.8 4.152500037268232 0.3427437675701595
0.9 3.674865426577735 0.36716654744652044
1.0 3.19723081588724 0.39405534970359724
