lambda-u utility-finmean utility-stderrfinmean
0.0 11.025912055340397 0.49127358822239664
0.1 13.165886344341079 1.809947742027631
0.2 15.305860633341762 3.463621073903128
0.3 17.445834922342442 5.1384462712603804
0.4 19.58580921134312 6.8188553471973945
0.5 21.725783500343802 8.501537827575914
0.6 23.865757789344478 10.185367035396162
0.7 26.005732078345158 11.869854964661291
0.8 28.14570636734584 13.554756034056197
0.9 30.285680656346525 15.239933215988847
1.0 32.4256549453472 16.925304036771287
