lambda-u utility-finmean-conloop
0.0 9.683082858525173
0.1 14.33159580310895
0.2 19.12059603545405
0.3 23.878637510385573
0.4 28.465264440895922
0.5 33.04959032873528
0.6 37.648049140327366
0.7 42.08387091817851
0.8 46.76116891118627
0.9 51.43945030941501
1.0 56.11841952204714
1.0 27.615072356439676
0.9 25.79334289572179
0.8 23.970925620600532
0.7 22.147524940258286
0.6 20.56264804475942
0.5 18.81040818300151
0.4 17.06403539749089
0.3 15.296471388368625
0.2 13.33338600790379
0.1 11.16921732612321
0.0 8.01223663361363
