lambda-u utility-finmean utility-stderrfinmean
0.0 4.733015054974599 0.0834457530613198
0.1 4.299355601650755 0.07589232103019657
0.2 3.865696148326908 0.0683540639668779
0.3 3.432036695003062 0.060836623117030655
0.4 2.9983772416792163 0.053348798916537876
0.5 2.564717788355369 0.04590508644419185
0.6 2.1310583350315233 0.03853105966773075
0.7 1.6973988817076784 0.03127604736608672
0.8 1.263739428383832 0.024247117367455075
0.9 0.8300799750599862 0.017715452138586607
1.0 0.39642052173614006 0.012487384448952239
